id	abuse
56638	NOTABU
67691	NOTABU
53263	NOTABU
85090	NOTABU
94456	IMP
28864	NOTABU
46342	NOTABU
82908	NOTABU
87348	NOTABU
50896	NOTABU
97210	EXP
77403	NOTABU
15267	NOTABU
40574	EXP
98246	NOTABU
88808	NOTABU
77181	IMP
99042	NOTABU
48438	EXP
86117	NOTABU
77021	NOTABU
37710	NOTABU
72045	NOTABU
39756	NOTABU
96944	NOTABU
55268	NOTABU
10592	NOTABU
24967	NOTABU
33118	NOTABU
21098	NOTABU
36170	NOTABU
17308	NOTABU
84652	NOTABU
26460	EXP
65334	NOTABU
67982	NOTABU
29038	NOTABU
81929	EXP
41706	EXP
31062	NOTABU
10176	NOTABU
59609	NOTABU
97816	NOTABU
66974	NOTABU
55325	NOTABU
62392	NOTABU
74224	NOTABU
78007	NOTABU
73494	NOTABU
69417	EXP
17787	IMP
90456	NOTABU
32325	NOTABU
50253	NOTABU
39157	NOTABU
64899	NOTABU
29281	NOTABU
38529	NOTABU
76567	NOTABU
81442	NOTABU
43257	NOTABU
95856	EXP
85228	NOTABU
63615	NOTABU
48596	NOTABU
47577	NOTABU
24154	NOTABU
92812	NOTABU
19428	NOTABU
51231	NOTABU
47129	NOTABU
11599	NOTABU
22943	NOTABU
48645	IMP
59296	NOTABU
80930	NOTABU
76406	NOTABU
87895	NOTABU
83744	NOTABU
64722	NOTABU
74440	NOTABU
16360	NOTABU
84591	NOTABU
27379	EXP
43820	EXP
51413	NOTABU
89945	NOTABU
55498	NOTABU
71921	NOTABU
37860	NOTABU
38149	NOTABU
49114	NOTABU
31111	NOTABU
23331	NOTABU
70596	NOTABU
36646	IMP
32844	NOTABU
99147	NOTABU
10495	NOTABU
75715	NOTABU
26198	NOTABU
34902	NOTABU
79598	IMP
79970	NOTABU
11260	NOTABU
88691	NOTABU
26792	NOTABU
59603	EXP
86997	NOTABU
66340	NOTABU
95463	NOTABU
48266	NOTABU
20156	NOTABU
17564	NOTABU
95934	NOTABU
25543	EXP
81978	NOTABU
30007	NOTABU
40952	NOTABU
26180	EXP
89980	NOTABU
47178	NOTABU
77212	NOTABU
13566	IMP
70822	EXP
75983	NOTABU
47751	NOTABU
86876	NOTABU
51746	IMP
18518	EXP
16745	NOTABU
24288	NOTABU
44910	EXP
71756	NOTABU
97102	NOTABU
31315	IMP
59920	EXP
86132	NOTABU
59873	NOTABU
79718	NOTABU
53657	NOTABU
68259	NOTABU
20951	NOTABU
80869	NOTABU
11327	IMP
47806	EXP
30612	NOTABU
97780	EXP
72937	NOTABU
45761	EXP
71329	NOTABU
24726	IMP
37668	NOTABU
93489	NOTABU
76897	NOTABU
68459	NOTABU
40962	NOTABU
19091	EXP
59793	NOTABU
60463	NOTABU
41366	EXP
31839	NOTABU
57181	NOTABU
11271	EXP
25946	NOTABU
43900	NOTABU
53662	EXP
18220	IMP
16922	IMP
68140	NOTABU
61070	NOTABU
38765	EXP
82925	NOTABU
43631	NOTABU
49894	NOTABU
30203	NOTABU
83902	NOTABU
11189	NOTABU
75855	NOTABU
23299	NOTABU
39795	NOTABU
91592	NOTABU
58056	EXP
84152	NOTABU
58986	NOTABU
80951	NOTABU
59982	NOTABU
17387	NOTABU
33619	NOTABU
47322	NOTABU
78811	NOTABU
39791	NOTABU
47681	EXP
47014	IMP
40911	NOTABU
50970	NOTABU
11766	NOTABU
33810	NOTABU
65866	NOTABU
93276	NOTABU
70621	NOTABU
65558	NOTABU
49652	NOTABU
62776	NOTABU
15053	NOTABU
32644	NOTABU
58307	EXP
24804	NOTABU
74926	NOTABU
20680	NOTABU
98867	NOTABU
91292	NOTABU
97112	NOTABU
11437	NOTABU
31027	NOTABU
10846	NOTABU
56134	NOTABU
91101	NOTABU
90463	NOTABU
85837	NOTABU
71573	NOTABU
33288	NOTABU
89187	IMP
48175	NOTABU
66159	NOTABU
10421	NOTABU
96317	NOTABU
58389	EXP
34522	EXP
60780	NOTABU
97484	NOTABU
52087	NOTABU
50419	EXP
95547	EXP
92027	NOTABU
96667	NOTABU
49916	NOTABU
85874	NOTABU
23648	NOTABU
84458	NOTABU
41745	NOTABU
55081	NOTABU
35442	NOTABU
87262	NOTABU
88396	NOTABU
23476	NOTABU
22824	NOTABU
64977	NOTABU
89377	EXP
55563	NOTABU
43978	NOTABU
82217	EXP
25216	NOTABU
63699	NOTABU
36003	NOTABU
51395	NOTABU
73521	NOTABU
44535	NOTABU
26995	NOTABU
59415	NOTABU
49323	NOTABU
44289	NOTABU
84988	NOTABU
17781	NOTABU
22001	NOTABU
56010	NOTABU
29316	IMP
23196	NOTABU
86772	NOTABU
61026	NOTABU
62318	NOTABU
69675	NOTABU
93983	IMP
37000	NOTABU
51351	NOTABU
22354	EXP
31185	NOTABU
76403	EXP
77007	NOTABU
68404	NOTABU
41881	NOTABU
86795	NOTABU
85114	NOTABU
92563	NOTABU
55592	NOTABU
91073	NOTABU
19533	NOTABU
11197	NOTABU
49638	NOTABU
18562	NOTABU
97317	NOTABU
64213	NOTABU
96455	NOTABU
67634	NOTABU
18710	NOTABU
12554	NOTABU
77081	NOTABU
72471	NOTABU
60779	NOTABU
83174	NOTABU
42634	EXP
79021	NOTABU
85039	NOTABU
80705	NOTABU
93689	NOTABU
60054	EXP
62224	NOTABU
95720	NOTABU
58290	NOTABU
27133	IMP
87779	NOTABU
27718	NOTABU
28337	NOTABU
14274	NOTABU
54495	NOTABU
93762	EXP
58303	NOTABU
68739	NOTABU
56067	NOTABU
90186	NOTABU
82363	NOTABU
26169	NOTABU
27700	IMP
91508	NOTABU
21381	NOTABU
19183	IMP
71033	NOTABU
12468	NOTABU
44239	NOTABU
88687	NOTABU
46757	IMP
25678	NOTABU
66145	NOTABU
71319	NOTABU
64005	NOTABU
77848	NOTABU
38951	EXP
11530	NOTABU
35718	NOTABU
67645	NOTABU
33383	NOTABU
88044	NOTABU
39453	NOTABU
44883	NOTABU
96120	NOTABU
92042	NOTABU
87192	NOTABU
95960	NOTABU
50225	NOTABU
72010	NOTABU
26488	IMP
42884	NOTABU
92630	NOTABU
53327	NOTABU
16082	NOTABU
61704	NOTABU
92483	NOTABU
72886	NOTABU
61039	EXP
60393	EXP
14289	NOTABU
88788	NOTABU
69466	NOTABU
46601	EXP
48427	NOTABU
48900	NOTABU
49239	NOTABU
94383	EXP
34028	NOTABU
70274	NOTABU
65093	NOTABU
95254	NOTABU
62553	NOTABU
93475	NOTABU
73149	NOTABU
48315	NOTABU
53176	IMP
68512	NOTABU
97758	NOTABU
88321	NOTABU
54947	NOTABU
28642	NOTABU
40384	NOTABU
88394	NOTABU
37125	NOTABU
17635	NOTABU
80221	NOTABU
28428	EXP
82183	IMP
34074	NOTABU
30333	EXP
78559	NOTABU
84950	NOTABU
59802	NOTABU
21112	NOTABU
29229	NOTABU
21807	IMP
75998	NOTABU
16449	NOTABU
69454	NOTABU
92044	NOTABU
25898	NOTABU
49740	EXP
21614	NOTABU
24879	EXP
20137	NOTABU
48675	NOTABU
66191	NOTABU
58379	IMP
72081	NOTABU
70729	NOTABU
17427	NOTABU
66257	NOTABU
55959	NOTABU
25854	NOTABU
42309	NOTABU
41413	NOTABU
97694	IMP
10637	NOTABU
81991	NOTABU
39983	NOTABU
76063	NOTABU
12812	NOTABU
40221	NOTABU
37799	NOTABU
48376	NOTABU
15689	NOTABU
41636	NOTABU
62862	EXP
81677	NOTABU
13262	NOTABU
29954	NOTABU
17332	IMP
78127	NOTABU
35201	NOTABU
51869	EXP
71525	NOTABU
69259	NOTABU
72493	NOTABU
60356	NOTABU
68699	NOTABU
50482	NOTABU
66815	NOTABU
67447	NOTABU
40736	NOTABU
22872	NOTABU
27957	NOTABU
49825	NOTABU
14223	IMP
62842	EXP
69283	NOTABU
89565	NOTABU
14433	NOTABU
58398	NOTABU
77863	IMP
86874	NOTABU
31309	NOTABU
83731	NOTABU
90866	NOTABU
91953	NOTABU
98670	EXP
11829	NOTABU
40614	NOTABU
88903	IMP
29616	NOTABU
69968	NOTABU
19073	NOTABU
24221	NOTABU
60142	NOTABU
10420	IMP
54025	NOTABU
29339	NOTABU
21861	NOTABU
62826	NOTABU
59275	NOTABU
14306	NOTABU
27802	EXP
43332	NOTABU
72498	NOTABU
79232	NOTABU
86345	NOTABU
64873	NOTABU
94554	IMP
70231	EXP
20095	NOTABU
37572	EXP
14879	IMP
96898	NOTABU
19675	IMP
15989	NOTABU
84092	NOTABU
76896	NOTABU
77901	NOTABU
57645	EXP
88582	NOTABU
51900	NOTABU
60315	EXP
90051	NOTABU
86357	NOTABU
87687	NOTABU
20523	NOTABU
32872	NOTABU
35710	NOTABU
70296	EXP
94698	NOTABU
50647	NOTABU
97778	NOTABU
29161	NOTABU
69957	NOTABU
21206	NOTABU
12942	NOTABU
69258	NOTABU
23394	EXP
42338	NOTABU
73842	NOTABU
32062	NOTABU
96773	EXP
85550	NOTABU
25908	NOTABU
59041	NOTABU
12774	EXP
95898	NOTABU
75809	EXP
52021	NOTABU
97939	NOTABU
54493	NOTABU
67338	NOTABU
50124	NOTABU
11090	NOTABU
13152	NOTABU
19264	NOTABU
97648	NOTABU
90586	NOTABU
25709	NOTABU
48417	NOTABU
73062	EXP
90788	NOTABU
39762	EXP
90451	NOTABU
39412	NOTABU
95018	NOTABU
60290	NOTABU
94146	EXP
29307	NOTABU
63069	IMP
43202	NOTABU
82230	EXP
59731	NOTABU
18269	NOTABU
21292	NOTABU
63015	NOTABU
44366	IMP
64145	NOTABU
39469	NOTABU
58198	NOTABU
17037	NOTABU
68280	NOTABU
36348	NOTABU
20123	IMP
53759	NOTABU
35961	NOTABU
80143	NOTABU
98359	NOTABU
42027	NOTABU
36883	IMP
33174	NOTABU
14490	IMP
10859	NOTABU
78850	NOTABU
94885	EXP
41268	EXP
87694	NOTABU
87232	NOTABU
99111	EXP
11312	NOTABU
90223	IMP
73525	NOTABU
53339	NOTABU
77031	NOTABU
70238	NOTABU
48128	NOTABU
76330	NOTABU
76501	NOTABU
58948	IMP
51116	EXP
51552	NOTABU
56804	NOTABU
16387	EXP
50952	NOTABU
78769	EXP
80936	NOTABU
47770	NOTABU
88493	NOTABU
23081	NOTABU
39486	NOTABU
87754	NOTABU
75542	NOTABU
67640	NOTABU
18912	NOTABU
53774	NOTABU
40207	EXP
60062	EXP
13250	NOTABU
71385	NOTABU
79219	NOTABU
96393	NOTABU
83241	EXP
53758	NOTABU
38419	NOTABU
65857	NOTABU
36757	NOTABU
64609	NOTABU
40053	NOTABU
90461	NOTABU
53779	NOTABU
75310	NOTABU
44298	EXP
82751	EXP
63268	NOTABU
54953	NOTABU
48371	NOTABU
33835	NOTABU
87535	EXP
73571	NOTABU
65537	EXP
78081	NOTABU
68597	NOTABU
20838	NOTABU
27448	NOTABU
24172	EXP
91198	NOTABU
62790	NOTABU
58871	NOTABU
46418	IMP
25716	NOTABU
69946	NOTABU
50060	NOTABU
86078	EXP
71283	NOTABU
19926	NOTABU
18638	NOTABU
35248	EXP
87495	NOTABU
56032	NOTABU
92643	NOTABU
17338	EXP
11952	NOTABU
33197	NOTABU
22201	NOTABU
25082	EXP
42219	NOTABU
91291	NOTABU
69848	NOTABU
80103	NOTABU
64243	NOTABU
21895	NOTABU
34825	NOTABU
98184	IMP
16564	NOTABU
63398	NOTABU
88927	IMP
12101	EXP
86353	NOTABU
21313	EXP
36691	NOTABU
42570	NOTABU
84243	NOTABU
28870	NOTABU
94717	NOTABU
52580	NOTABU
18460	NOTABU
24955	NOTABU
81734	EXP
83931	NOTABU
26773	EXP
19469	NOTABU
28264	NOTABU
70338	NOTABU
46216	IMP
11760	NOTABU
80904	NOTABU
11900	NOTABU
94926	NOTABU
74392	EXP
60401	IMP
58123	NOTABU
45356	NOTABU
87875	NOTABU
65794	NOTABU
49818	NOTABU
61308	EXP
94134	NOTABU
96037	NOTABU
52241	NOTABU
75038	IMP
97108	NOTABU
44973	NOTABU
79582	NOTABU
90249	NOTABU
33745	EXP
80980	NOTABU
50684	NOTABU
95266	NOTABU
67140	NOTABU
89794	NOTABU
67022	NOTABU
54194	NOTABU
38747	IMP
31514	IMP
72043	NOTABU
30938	NOTABU
62000	NOTABU
55365	NOTABU
66147	NOTABU
62968	NOTABU
40197	NOTABU
28907	EXP
10023	NOTABU
57401	NOTABU
56408	EXP
16436	NOTABU
60961	NOTABU
95062	IMP
32769	NOTABU
56367	EXP
48099	EXP
91905	EXP
70052	NOTABU
37659	NOTABU
91603	NOTABU
56694	NOTABU
49498	IMP
19356	EXP
54787	NOTABU
29790	NOTABU
73314	NOTABU
18263	NOTABU
18650	NOTABU
28653	EXP
70025	NOTABU
55736	NOTABU
77349	NOTABU
15446	IMP
21996	NOTABU
17198	NOTABU
84043	EXP
22874	IMP
49705	NOTABU
97456	NOTABU
40075	NOTABU
58412	IMP
34205	NOTABU
99173	EXP
82225	NOTABU
28251	NOTABU
20494	NOTABU
21649	EXP
94903	NOTABU
55992	NOTABU
16666	EXP
15598	NOTABU
78352	IMP
78014	EXP
67690	NOTABU
65894	EXP
47456	EXP
21673	NOTABU
68446	NOTABU
96047	NOTABU
92587	EXP
69508	NOTABU
16437	IMP
92845	NOTABU
12082	NOTABU
34946	NOTABU
41461	EXP
18317	NOTABU
39620	NOTABU
76057	NOTABU
66163	EXP
59524	NOTABU
88930	NOTABU
25586	NOTABU
48537	EXP
26131	NOTABU
47687	NOTABU
58472	NOTABU
27706	NOTABU
31416	NOTABU
86277	NOTABU
37170	NOTABU
79580	NOTABU
29469	NOTABU
58514	NOTABU
86215	EXP
65485	EXP
63106	NOTABU
46624	NOTABU
19673	NOTABU
86479	NOTABU
37524	EXP
17017	NOTABU
68995	EXP
68311	NOTABU
22953	NOTABU
71428	EXP
43158	NOTABU
51710	NOTABU
37576	EXP
57106	NOTABU
71812	NOTABU
28564	IMP
71252	NOTABU
65820	NOTABU
60277	NOTABU
73783	NOTABU
91231	NOTABU
72890	NOTABU
53536	NOTABU
79681	NOTABU
12011	NOTABU
39379	EXP
80222	NOTABU
95469	NOTABU
25839	NOTABU
95459	NOTABU
12282	NOTABU
16545	EXP
73728	IMP
44061	NOTABU
44656	IMP
72281	NOTABU
81381	NOTABU
73082	NOTABU
12977	EXP
67789	NOTABU
96362	NOTABU
21813	NOTABU
81266	IMP
62665	EXP
73902	NOTABU
88259	NOTABU
90109	NOTABU
91447	NOTABU
84961	NOTABU
10660	NOTABU
20633	NOTABU
29597	NOTABU
27316	NOTABU
90467	IMP
19811	NOTABU
59585	EXP
48788	EXP
63971	NOTABU
97022	NOTABU
83207	NOTABU
11980	NOTABU
65755	NOTABU
80614	NOTABU
16021	NOTABU
85472	NOTABU
48047	NOTABU
52284	IMP
76976	NOTABU
84030	NOTABU
21489	NOTABU
11563	NOTABU
10172	NOTABU
46863	NOTABU
14465	NOTABU
53424	NOTABU
72563	NOTABU
14175	IMP
76303	EXP
76311	EXP
40287	NOTABU
73920	NOTABU
78252	EXP
93094	NOTABU
81221	EXP
49489	NOTABU
77166	NOTABU
40498	NOTABU
41467	EXP
87214	NOTABU
90778	NOTABU
59407	NOTABU
61307	NOTABU
15880	NOTABU
19179	NOTABU
65006	NOTABU
40163	NOTABU
50099	NOTABU
90803	NOTABU
18699	NOTABU
79302	IMP
45439	NOTABU
65001	NOTABU
46350	NOTABU
15262	NOTABU
50382	NOTABU
76641	NOTABU
72191	IMP
27349	NOTABU
19087	NOTABU
88010	NOTABU
64731	NOTABU
89003	NOTABU
58392	NOTABU
73895	NOTABU
22794	NOTABU
44538	NOTABU
22353	NOTABU
47082	EXP
32666	NOTABU
30880	IMP
27599	EXP
52913	NOTABU
19173	NOTABU
75023	NOTABU
78303	NOTABU
60804	NOTABU
74982	NOTABU
45914	NOTABU
27406	NOTABU
79929	NOTABU
14371	NOTABU
32276	NOTABU
97198	NOTABU
98908	NOTABU
75929	EXP
47136	NOTABU
19066	NOTABU
10267	NOTABU
68764	EXP
75309	NOTABU
82115	NOTABU
63138	NOTABU
80483	NOTABU
95545	NOTABU
77399	EXP
80823	NOTABU
80972	NOTABU
20989	NOTABU
83374	NOTABU
53850	NOTABU
11794	NOTABU
20228	NOTABU
29111	IMP
49234	EXP
13990	NOTABU
97916	EXP
37901	NOTABU
15061	NOTABU
15862	NOTABU
56589	NOTABU
45927	NOTABU
52260	NOTABU
55189	NOTABU
72839	NOTABU
25636	NOTABU
12386	NOTABU
83302	NOTABU
81899	NOTABU
89526	NOTABU
79099	NOTABU
27298	NOTABU
12779	NOTABU
60238	NOTABU
26702	NOTABU
49795	NOTABU
24857	NOTABU
14110	NOTABU
65246	NOTABU
47398	NOTABU
75342	NOTABU
94391	NOTABU
69944	NOTABU
92013	NOTABU
36081	NOTABU
77192	NOTABU
24141	NOTABU
31885	NOTABU
83578	EXP
26203	NOTABU
29984	NOTABU
36011	NOTABU
86510	NOTABU
68497	NOTABU
17322	NOTABU
22958	NOTABU
97025	NOTABU
50211	NOTABU
33058	EXP
87923	NOTABU
59380	NOTABU
18952	NOTABU
69631	NOTABU
56387	NOTABU
25016	NOTABU
84508	NOTABU
69659	IMP
57855	NOTABU
32711	NOTABU
47686	NOTABU
34262	NOTABU
44589	NOTABU
87365	NOTABU
12637	NOTABU
34041	NOTABU
70061	NOTABU
68667	NOTABU
47191	NOTABU
73702	NOTABU
40978	NOTABU
62703	NOTABU
96378	NOTABU
20245	NOTABU
94683	NOTABU
77910	NOTABU
83279	EXP
88877	NOTABU
79646	NOTABU
67065	NOTABU
58613	EXP
13946	NOTABU
59288	NOTABU
77557	NOTABU
65289	NOTABU
90485	NOTABU
13088	NOTABU
94371	NOTABU
22409	NOTABU
49759	NOTABU
32653	NOTABU
83667	NOTABU
57599	NOTABU
77637	NOTABU
67819	NOTABU
43956	NOTABU
90849	EXP
45405	NOTABU
89853	NOTABU
38942	NOTABU
13931	EXP
12809	EXP
27230	NOTABU
33913	NOTABU
93956	EXP
20339	IMP
81571	NOTABU
37603	NOTABU
84361	IMP
61642	NOTABU
89193	NOTABU
43827	NOTABU
49074	NOTABU
58602	NOTABU
44561	NOTABU
47749	IMP
80940	IMP
74837	NOTABU
24552	NOTABU
56174	NOTABU
97595	NOTABU
69390	NOTABU
82828	NOTABU
57331	NOTABU
68331	NOTABU
64298	NOTABU
99344	IMP
92226	NOTABU
54482	NOTABU
83417	NOTABU
25689	NOTABU
32453	NOTABU
77314	NOTABU
30113	NOTABU
58213	EXP
66385	NOTABU
22450	EXP
78783	NOTABU
54357	NOTABU
31585	NOTABU
74795	NOTABU
32094	EXP
89653	NOTABU
40520	NOTABU
30058	NOTABU
68946	NOTABU
11410	NOTABU
66982	EXP
53817	NOTABU
15355	NOTABU
53820	NOTABU
29348	NOTABU
36876	NOTABU
27993	NOTABU
88629	EXP
98437	NOTABU
12425	NOTABU
28378	NOTABU
88099	NOTABU
60981	NOTABU
17546	NOTABU
39663	NOTABU
71163	EXP
78479	EXP
44053	NOTABU
86690	EXP
72741	NOTABU
58201	NOTABU
96451	NOTABU
12178	EXP
22902	NOTABU
55262	NOTABU
47977	NOTABU
51961	NOTABU
47697	NOTABU
93207	NOTABU
47486	NOTABU
67461	NOTABU
74399	NOTABU
29089	NOTABU
41830	NOTABU
35895	NOTABU
70414	NOTABU
96924	EXP
13025	NOTABU
49763	EXP
55756	NOTABU
72490	NOTABU
94036	NOTABU
58557	EXP
82911	NOTABU
60523	NOTABU
88379	NOTABU
73772	NOTABU
25189	NOTABU
66421	NOTABU
63778	NOTABU
21276	NOTABU
61352	NOTABU
39905	NOTABU
36191	NOTABU
20010	NOTABU
26048	NOTABU
50639	NOTABU
37367	NOTABU
63614	NOTABU
17816	NOTABU
57761	NOTABU
16997	NOTABU
12855	NOTABU
68284	NOTABU
27799	NOTABU
52912	NOTABU
85007	NOTABU
39829	NOTABU
55248	IMP
49403	NOTABU
32751	NOTABU
27102	NOTABU
55841	NOTABU
18740	NOTABU
40895	NOTABU
13856	NOTABU
37395	NOTABU
81782	NOTABU
42611	IMP
46270	NOTABU
85858	NOTABU
31573	NOTABU
58391	NOTABU
86943	NOTABU
42343	NOTABU
27319	NOTABU
48516	NOTABU
95477	NOTABU
22633	NOTABU
95077	EXP
78707	NOTABU
62243	NOTABU
54779	NOTABU
94224	NOTABU
25021	NOTABU
24862	NOTABU
98353	NOTABU
42328	NOTABU
32636	NOTABU
26869	NOTABU
93512	NOTABU
49565	NOTABU
68541	NOTABU
17149	NOTABU
72087	NOTABU
87148	NOTABU
73281	NOTABU
56325	NOTABU
26934	NOTABU
29637	NOTABU
98016	EXP
76806	NOTABU
56426	NOTABU
25271	NOTABU
12890	NOTABU
22043	NOTABU
93549	NOTABU
30089	NOTABU
83500	NOTABU
94803	NOTABU
61006	NOTABU
19863	NOTABU
64063	NOTABU
67181	NOTABU
83435	NOTABU
14584	NOTABU
97885	NOTABU
50733	NOTABU
94822	NOTABU
89278	NOTABU
49130	NOTABU
83610	NOTABU
98763	NOTABU
13601	NOTABU
95013	NOTABU
45425	IMP
69822	NOTABU
32343	NOTABU
53044	NOTABU
90232	EXP
55967	NOTABU
74206	NOTABU
33512	NOTABU
21229	EXP
71432	NOTABU
27304	NOTABU
75134	NOTABU
25737	NOTABU
30245	NOTABU
98100	NOTABU
96119	NOTABU
24917	NOTABU
47251	NOTABU
21472	NOTABU
70419	NOTABU
51888	NOTABU
45045	EXP
12758	NOTABU
63416	EXP
26229	EXP
51469	NOTABU
64569	NOTABU
99821	NOTABU
64494	NOTABU
63616	NOTABU
39563	NOTABU
64859	NOTABU
83397	NOTABU
14758	NOTABU
82181	NOTABU
95958	NOTABU
92590	EXP
23596	NOTABU
12269	NOTABU
99167	NOTABU
64168	EXP
27795	EXP
10827	NOTABU
72794	NOTABU
88558	NOTABU
81135	NOTABU
48774	EXP
73046	NOTABU
23197	NOTABU
92532	NOTABU
65730	NOTABU
87509	NOTABU
62404	NOTABU
17211	NOTABU
79816	NOTABU
76381	NOTABU
13236	NOTABU
23253	NOTABU
37259	NOTABU
31114	NOTABU
83923	NOTABU
45183	NOTABU
31936	NOTABU
54354	NOTABU
50643	NOTABU
22337	NOTABU
39652	NOTABU
98659	NOTABU
74320	NOTABU
60014	NOTABU
17779	EXP
39626	NOTABU
20069	NOTABU
21557	NOTABU
28004	NOTABU
82893	NOTABU
13725	IMP
39050	NOTABU
47952	NOTABU
40331	NOTABU
17644	NOTABU
78884	NOTABU
67126	NOTABU
98134	NOTABU
42014	NOTABU
88271	NOTABU
52044	NOTABU
39225	NOTABU
31047	NOTABU
52998	NOTABU
60680	NOTABU
79562	NOTABU
49341	NOTABU
59394	NOTABU
87363	NOTABU
20691	EXP
32236	EXP
81081	NOTABU
87863	NOTABU
12088	NOTABU
92473	NOTABU
44840	NOTABU
13020	NOTABU
70348	NOTABU
76951	NOTABU
67576	NOTABU
79436	NOTABU
71165	NOTABU
22111	NOTABU
73158	NOTABU
38623	EXP
12344	NOTABU
21478	EXP
73731	NOTABU
70501	EXP
87289	NOTABU
93381	NOTABU
77285	EXP
71560	NOTABU
22303	EXP
89510	NOTABU
29196	NOTABU
44630	NOTABU
66070	NOTABU
12398	NOTABU
64871	NOTABU
11546	NOTABU
35216	EXP
27203	EXP
50864	NOTABU
44962	NOTABU
61934	NOTABU
98501	NOTABU
26390	NOTABU
29109	NOTABU
52502	EXP
59388	NOTABU
94623	NOTABU
86233	NOTABU
54769	NOTABU
11982	NOTABU
68223	EXP
95340	NOTABU
73814	NOTABU
81264	NOTABU
13533	NOTABU
95813	NOTABU
56521	NOTABU
45979	NOTABU
73141	NOTABU
37922	EXP
96828	NOTABU
15941	NOTABU
46819	NOTABU
50737	NOTABU
95764	NOTABU
29140	EXP
63857	NOTABU
35542	NOTABU
35393	NOTABU
30166	NOTABU
95519	NOTABU
81645	NOTABU
37674	NOTABU
70063	NOTABU
24227	NOTABU
74101	NOTABU
28166	EXP
61604	EXP
22373	EXP
37110	NOTABU
78052	NOTABU
90528	NOTABU
87487	NOTABU
76818	NOTABU
75157	EXP
66943	NOTABU
80651	EXP
27008	NOTABU
45258	NOTABU
55825	NOTABU
22243	NOTABU
43647	NOTABU
57981	NOTABU
51017	NOTABU
74396	NOTABU
59807	NOTABU
19878	NOTABU
96950	NOTABU
98911	NOTABU
58434	NOTABU
65862	EXP
96767	NOTABU
51198	NOTABU
42416	NOTABU
46340	NOTABU
11364	NOTABU
27873	NOTABU
97807	NOTABU
70107	NOTABU
51929	EXP
84163	NOTABU
21169	NOTABU
38709	NOTABU
90177	NOTABU
31180	IMP
21521	EXP
70708	NOTABU
89012	NOTABU
78864	EXP
75586	NOTABU
64659	EXP
57488	NOTABU
65192	NOTABU
21932	IMP
51304	NOTABU
37291	NOTABU
18265	NOTABU
49277	EXP
37917	NOTABU
56285	NOTABU
51622	NOTABU
20061	NOTABU
22865	NOTABU
55351	EXP
13406	NOTABU
63908	EXP
90908	NOTABU
38398	NOTABU
33462	NOTABU
75452	NOTABU
56332	NOTABU
16889	NOTABU
98952	NOTABU
99215	IMP
84229	NOTABU
65036	NOTABU
36407	NOTABU
22240	NOTABU
12333	EXP
27047	NOTABU
10164	NOTABU
77611	NOTABU
11247	NOTABU
23178	NOTABU
47176	NOTABU
95605	NOTABU
83285	NOTABU
65555	NOTABU
54846	NOTABU
94084	NOTABU
75419	NOTABU
61772	NOTABU
94161	IMP
61095	NOTABU
61549	NOTABU
69020	NOTABU
86369	NOTABU
51654	NOTABU
65250	NOTABU
31386	NOTABU
17247	NOTABU
77822	NOTABU
13873	NOTABU
25384	IMP
97226	NOTABU
24889	NOTABU
47988	EXP
18962	NOTABU
32028	NOTABU
43105	EXP
54376	NOTABU
44025	NOTABU
99339	NOTABU
99068	EXP
88285	EXP
15615	NOTABU
38612	NOTABU
16904	EXP
99127	NOTABU
48214	EXP
48644	NOTABU
86587	NOTABU
42115	NOTABU
25387	NOTABU
82740	NOTABU
17576	NOTABU
71094	EXP
57980	EXP
21334	NOTABU
99629	NOTABU
66944	NOTABU
74813	NOTABU
15466	NOTABU
36373	EXP
78764	NOTABU
71468	EXP
43496	NOTABU
88608	NOTABU
51262	NOTABU
45204	NOTABU
82702	NOTABU
92452	EXP
57478	NOTABU
62638	NOTABU
54149	NOTABU
42827	NOTABU
41788	NOTABU
16193	NOTABU
27651	NOTABU
90142	EXP
53625	NOTABU
69234	NOTABU
77122	NOTABU
67602	NOTABU
56571	EXP
80502	NOTABU
49262	EXP
20920	NOTABU
21252	NOTABU
92998	NOTABU
14950	NOTABU
16047	NOTABU
23831	NOTABU
48085	NOTABU
58896	EXP
70110	NOTABU
76519	IMP
28149	NOTABU
34747	NOTABU
52643	NOTABU
73753	NOTABU
74669	NOTABU
65821	NOTABU
32080	NOTABU
92785	NOTABU
75312	NOTABU
42508	NOTABU
22767	NOTABU
26534	NOTABU
98523	NOTABU
58877	NOTABU
53885	NOTABU
39588	NOTABU
47297	IMP
41848	NOTABU
88504	EXP
20251	NOTABU
49125	NOTABU
60427	NOTABU
63429	NOTABU
88550	NOTABU
18602	NOTABU
80803	NOTABU
88171	NOTABU
73769	IMP
73552	NOTABU
38519	NOTABU
10697	NOTABU
63333	NOTABU
61407	NOTABU
20947	NOTABU
37042	NOTABU
21610	EXP
74497	NOTABU
75950	NOTABU
94486	NOTABU
71105	NOTABU
45819	EXP
54792	NOTABU
90889	NOTABU
69932	NOTABU
32210	IMP
70012	NOTABU
84629	EXP
39454	NOTABU
10712	NOTABU
61831	EXP
16289	IMP
19909	NOTABU
64040	NOTABU
38393	EXP
93158	NOTABU
46844	EXP
11679	NOTABU
80270	NOTABU
87826	NOTABU
36738	NOTABU
65105	NOTABU
60283	NOTABU
65277	NOTABU
55638	NOTABU
68742	NOTABU
40773	NOTABU
50718	NOTABU
36207	NOTABU
